SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
HG00173	HG00173	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00174	HG00174	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00176	HG00176	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00177	HG00177	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00178	HG00178	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00179	HG00179	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00180	HG00180	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00182	HG00182	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00183	HG00183	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00185	HG00185	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00186	HG00186	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00187	HG00187	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00188	HG00188	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00189	HG00189	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00190	HG00190	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00231	HG00231	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00232	HG00232	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00233	HG00233	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00234	HG00234	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00235	HG00235	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00236	HG00236	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00237	HG00237	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00238	HG00238	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00239	HG00239	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00240	HG00240	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00242	HG00242	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00243	HG00243	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00244	HG00244	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00245	HG00245	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00246	HG00246	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00247	HG00247	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
